AppID	Name	Positive	Negative	Rating
343800 	Shadowgate: MacVenture Series 	25 	12 	61.69%
345700 	Echo Tokyo: An Intro 	79 	42 	61.69%
359090 	Gare Sapphire Mechs 	25 	12 	61.69%
395470 	ICARUS.1 	25 	12 	61.69%
491030 	The Last Error 	25 	12 	61.69%
575830 	rooMaze 	79 	42 	61.69%
253490 	CABAL Online 	445 	255 	61.68%
471770 	In Case of Emergency, Release Raptor 	36 	18 	61.68%
12470 	Port Royale 2 	161 	89 	61.67%
379960 	Mahjong Pretty Girls Battle : School Girls Edition 	128 	70 	61.67%
366180 	Disposable Heroes 	45 	23 	61.65%
588120 	Capsa 	45 	23 	61.65%
289090 	Ampu-Tea 	1,234 	726 	61.64%
343280 	Zotrix 	112 	61 	61.62%
466350 	Fossil Echo 	61 	32 	61.62%
281220 	BloodRayne: Betrayal 	433 	249 	61.60%
286520 	Viking Brothers 	23 	11 	61.60%
504630 	Broomball 	23 	11 	61.60%
256190 	Enemy Front 	1,875 	1,114 	61.59%
299580 	Abducted 	34 	17 	61.59%
367550 	Rugby League Team Manager 2015 	34 	17 	61.59%
553130 	Into The Unknown 	43 	22 	61.58%
394230 	Battleborn 	5,566 	3,358 	61.57%
546700 	The Butterfly Sign 	89 	48 	61.57%
259660 	Void Destroyer 	191 	107 	61.56%
297750 	Close Combat - Gateway to Caen 	179 	100 	61.56%
313080 	The Masterplan 	310 	177 	61.54%
404770 	SUPERFIGHT 	206 	116 	61.52%
432950 	Orange Moon 	50 	26 	61.52%
452230 	Spellstone 	194 	109 	61.52%
458590 	ABE VR 	146 	81 	61.52%
296180 	Iron Storm 	41 	21 	61.50%
347690 	Natural Soccer 	32 	16 	61.50%
513190 	Voidrunner 	41 	21 	61.50%
681650 	Douche Bag 	32 	16 	61.50%
693870 	Achievement Hunter: Wizard 	41 	21 	61.50%
337700 	SCS deORBIT 	21 	10 	61.49%
482440 	ESSENCE 	21 	10 	61.49%
634180 	Darkarta: A Broken Heart's Quest Standard Edition 	21 	10 	61.49%
672360 	ISEE 	21 	10 	61.49%
742230 	A Day For A Kitten 	21 	10 	61.49%
365560 	Battle of the Bulge 	64 	34 	61.47%
338060 	Mahjong Pretty Girls Battle 	190 	107 	61.46%
409590 	Kingdoms 	741 	435 	61.46%
496870 	Inverted 	85 	46 	61.46%
528610 	Double Dragon IV 	302 	173 	61.46%
390210 	FreezeME 	48 	25 	61.44%
479260 	Cuties 	104 	57 	61.44%
498030 	Barnyard Mahjong 3 	48 	25 	61.44%
658980 	Valnir Rok 	359 	207 	61.44%
248450 	Salvation Prophecy 	135 	75 	61.43%
350020 	The Gate 	135 	75 	61.43%
264000 	Son of Nor 	128 	71 	61.42%
430020 	Dance of Death 	176 	99 	61.42%
717990 	Bloodworks 	55 	29 	61.41%
34800 	Chronicles of Mystery: The Scorpio Ritual 	30 	15 	61.40%
318650 	SunAge: Battle for Elysium 	62 	33 	61.40%
530160 	Eve of Destruction - REDUX VIETNAM 	30 	15 	61.40%
600210 	RoboMatch 	30 	15 	61.40%
659250 	Panda Love 	76 	41 	61.40%
668770 	Solarium 	76 	41 	61.40%
297310 	Pro Wrestling X 	95 	52 	61.38%
329980 	ASA: A Space Adventure - Remastered Edition 	19 	9 	61.38%
342130 	Hashtag Dungeon 	19 	9 	61.38%
404660 	Vicky Saves the Big Dumb World 	19 	9 	61.38%
409460 	Blackfaun 	19 	9 	61.38%
443680 	Revenge of Roger Rouge 	19 	9 	61.38%
513540 	Deadly Metal 	19 	9 	61.38%
530720 	Solitaire Royale 	19 	9 	61.38%
678090 	Symploké: La Leyenda de Gustavo Bueno 	19 	9 	61.38%
715520 	Wall Street Junior 	19 	9 	61.38%
786850 	Roun 	19 	9 	61.38%
72900 	Winter Voices 	138 	77 	61.37%
27400 	Dangerous High School Girls in Trouble! 	107 	59 	61.36%
700790 	Achievement Hunter: Darkness 2 	46 	24 	61.36%
704040 	Castle Clicker 	131 	73 	61.35%
357370 	Return NULL - Episode 1 	53 	28 	61.34%
718370 	LSD 	74 	40 	61.34%
257220 	Secret Files: Sam Peters 	67 	36 	61.33%
448980 	The Divergent Series: Allegiant VR 	60 	32 	61.33%
446150 	GUNS UP! 	1,347 	806 	61.32%
256030 	Shadows: Heretic Kingdoms 	219 	125 	61.31%
513550 	Vive le Roi 	37 	19 	61.31%
654470 	Blood Waves 	37 	19 	61.31%
713520 	Adventures of Heroes 	37 	19 	61.31%
779420 	#WarGames 	37 	19 	61.31%
314520 	Euro Fishing 	859 	510 	61.30%
359580 	Uncanny Valley 	261 	150 	61.30%
336630 	Crash And Burn Racing 	28 	14 	61.29%
521450 	Hunted: One Step too Far 	28 	14 	61.29%
605310 	Unearthing Mars VR 	28 	14 	61.29%
9980 	The UnderGarden 	44 	23 	61.27%
92100 	DETOUR 	1,113 	665 	61.27%
252270 	Zombie Tycoon 2: Brainhov's Revenge 	156 	88 	61.27%
264280 	99 Levels To Hell 	336 	195 	61.27%
328460 	Redline 	44 	23 	61.27%
433380 	Back in 1995 	44 	23 	61.27%
617030 	Landless 	91 	50 	61.27%
657860 	Dragon's Prophet Turkiye 	72 	39 	61.27%
522030 	Eclipse: New Dawn for the Galaxy 	65 	35 	61.26%
561970 	REALITY 	51 	27 	61.26%
47920 	Shift 2 Unleashed 	959 	572 	61.25%
204080 	The Showdown Effect 	908 	541 	61.25%
368970 	Haywire on Fuel Station Zeta 	17 	8 	61.25%
395350 	Doors 	188 	107 	61.25%
434800 	The Great Escape 	17 	8 	61.25%
451900 	WizardCraft 	17 	8 	61.25%
518110 	Ahros: One warrior chronicle 	17 	8 	61.25%
575720 	Mighty Party 	593 	350 	61.25%
595660 	Lux Alliance 	17 	8 	61.25%
46340 	Theatre of War 2: Africa 1943 	77 	42 	61.23%
476920 	Amulet of Dreams 	77 	42 	61.23%
21030 	Watchmen: The End Is Nigh Part 2 	89 	49 	61.21%
296210 	Brigade E5: New Jagged Union 	35 	18 	61.21%
457520 	Moustache Mountain 	70 	38 	61.21%
518920 	Surgeon Simulator: Experience Reality 	70 	38 	61.21%
200230 	Off-Road Drive 	263 	152 	61.20%
385260 	Lamia Must Die 	118 	66 	61.20%
687650 	辣条杂货店:令人感动的穿越时光回到童年，中国小贩逆袭人生故事剧情，经典策略模拟经营休闲养成竞技娱乐独立游戏 	118 	66 	61.20%
690810 	Killing Floor: Incursion 	106 	59 	61.19%
29140 	Between IGF Demo 	26 	13 	61.18%
279500 	Nicolas Eymerich The Inquisitor 	42 	22 	61.18%
334410 	Jump 	26 	13 	61.18%
335830 	Distant Star: Revenant Fleet 	162 	92 	61.18%
382350 	Devil's Bluff 	123 	69 	61.18%
532800 	ComPet 	42 	22 	61.18%
776960 	Sos i Pie Sos 	26 	13 	61.18%
790340 	Achievement Hunter: Punk 	26 	13 	61.18%
801880 	Drift Tuner 2019 	26 	13 	61.18%
270110 	Block Story 	256 	148 	61.17%
349260 	BlastZone 2 	49 	26 	61.17%
435480 	Trials of the Blood Dragon 	75 	41 	61.16%
344300 	Heckabomb 	143 	81 	61.13%
759460 	Meow Go 	104 	58 	61.13%
244090 	Sid Meier's Ace Patrol: Pacific Skies 	195 	112 	61.11%
292140 	FINAL FANTASY XIII-2 	1,703 	1,033 	61.11%
358230 	Paganitzu 	15 	7 	61.11%
375790 	Build 'n Bump 	15 	7 	61.11%
510360 	Recession 	15 	7 	61.11%
511660 	Beachhead 2002 	15 	7 	61.11%
533260 	Behold! 	15 	7 	61.11%
547970 	Celestial Breach 	15 	7 	61.11%
552350 	Unhappy Ever After 	15 	7 	61.11%
578470 	Break Time! 	15 	7 	61.11%
585970 	Tank Assault X 	15 	7 	61.11%
632100 	The Last Sigil 	15 	7 	61.11%
668610 	Lords of War 	15 	7 	61.11%
681720 	BoxMaker 	15 	7 	61.11%
684040 	Logos 	15 	7 	61.11%
697260 	Dogcoin 	15 	7 	61.11%
697700 	Pixel War 	15 	7 	61.11%
780750 	Snake Classic 	15 	7 	61.11%
789110 	ASCENDANCE 	15 	7 	61.11%
794360 	Cute Hedgehog 	15 	7 	61.11%
255920 	The 7th Guest 	220 	127 	61.10%
344180 	Valiant 	33 	17 	61.10%
701720 	2D Neon Cube 	33 	17 	61.10%
214130 	Aerofly FS 1 Flight Simulator 	85 	47 	61.09%
318570 	Hunters Of The Dead 	85 	47 	61.09%
346950 	The Dark Stone from Mebara 	85 	47 	61.09%
46560 	Robin Hood 	422 	249 	61.07%
200370 	A Game of Dwarves 	273 	159 	61.07%
283660 	Rabbit Hole 3D: Steam Edition 	203 	117 	61.07%
257830 	Violett 	415 	245 	61.06%
537990 	Heroine Anthem Zero 	301 	176 	61.06%
37800 	QuantZ 	24 	12 	61.05%
453770 	Forgotten Tales: Day of the Dead 	24 	12 	61.05%
529890 	Maniac Mansion 	24 	12 	61.05%
772990 	Bird Watcher 	24 	12 	61.05%
428440 	Chasing Dead 	144 	82 	61.04%
489020 	iGrow Game 	100 	56 	61.02%
605530 	PuppyStory 	71 	39 	61.02%
688480 	EVE: Valkyrie - Warzone 	159 	91 	61.02%
375500 	The Deep Paths: Labyrinth Of Andokost 	52 	28 	61.00%
489220 	Unforgiving Trials: The Darkest Crusade 	325 	191 	61.00%
399430 	Tinboy 	257 	150 	60.99%
220900 	Jack Lumber 	212 	123 	60.98%
255070 	Abyss Odyssey 	1,295 	787 	60.98%
368710 	Power of Love 	45 	24 	60.98%
587290 	The Thing With Mistletoes 	31 	16 	60.98%
676760 	Noise 	31 	16 	60.98%
688260 	Morph Girl 	31 	16 	60.98%
276730 	Tango Fiesta 	38 	20 	60.97%
32430 	STAR WARS™: The Force Unleashed™ Ultimate Sith Edition 	2,072 	1,270 	60.96%
209650 	Call of Duty: Advanced Warfare 	13,200 	8,255 	60.95%
340990 	Bolt 	13 	6 	60.95%
355650 	Pirates vs Corsairs: Davy Jones's Gold 	13 	6 	60.95%
376790 	Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess 	13 	6 	60.95%
396930 	Tidal Affair: Before The Storm 	13 	6 	60.95%
408920 	Krai Mira: Extended Cut 	103 	58 	60.95%
452450 	Rising Islands 	57 	31 	60.95%
464530 	猫肉「Cat Meat」 	13 	6 	60.95%
493790 	#Archery 	13 	6 	60.95%
526580 	Winning Post 8 2017 	13 	6 	60.95%
526680 	Lifeliqe VR Museum 	13 	6 	60.95%
532920 	The Artifact 	13 	6 	60.95%
607680 	Popap 	13 	6 	60.95%
664780 	Alter Ego 	13 	6 	60.95%
688590 	Hard Rock Zombie Truck 	13 	6 	60.95%
753060 	Lucky Night 	13 	6 	60.95%
758480 	Ukrainian ball in search of gas 	13 	6 	60.95%
815030 	SKULL FEAST 	13 	6 	60.95%
818440 	Forgotten Places: Lost Circus 	13 	6 	60.95%
500710 	Wild Terra Online 	527 	315 	60.93%
266330 	Ethan: Meteor Hunter 	133 	76 	60.91%
380550 	Incandescent 	50 	27 	60.91%
514990 	Outbreak 	50 	27 	60.91%
332530 	Shutshimi 	62 	34 	60.90%
336930 	Redux: Dark Matters 	22 	11 	60.90%
340950 	Let There Be Life 	22 	11 	60.90%
546210 	Unforgiven VR 	22 	11 	60.90%
604140 	Broccoli Bob 	22 	11 	60.90%
694970 	Loading 	22 	11 	60.90%
771920 	TOGETHER VR 	22 	11 	60.90%
785110 	Anime girl Or Bottle? 	22 	11 	60.90%
18470 	Helldorado 	43 	23 	60.88%
300760 	EPSILON 	67 	37 	60.87%
329790 	Krosmaster Arena 	181 	105 	60.87%
448660 	Shake Your Money Simulator 2016 	408 	243 	60.87%
543010 	Old Time Hockey 	121 	69 	60.87%
21680 	Bionic Commando Rearmed 	442 	264 	60.86%
288140 	Jack Nicklaus Perfect Golf 	398 	237 	60.86%
362300 	Just Survive Test Server 	55 	30 	60.86%
409040 	Herolike 	29 	15 	60.85%
440950 	Story Of the Survivor 	29 	15 	60.85%
458410 	Cabals: Magic & Battle Cards 	29 	15 	60.85%
510850 	Mars 2030 	36 	19 	60.85%
659920 	Transports 	29 	15 	60.85%
725280 	Psi Project 	29 	15 	60.85%
740120 	BATTLE RAP SIMULATOR 	36 	19 	60.85%
311730 	Dead or Alive 5 Last Round 	4,135 	2,572 	60.83%
402890 	Nyctophilia 	179 	104 	60.83%
63940 	Men of War: Vietnam 	376 	224 	60.82%
530940 	BIOHAZARD 7 resident evil グロテスクVer. 	60 	33 	60.82%
470040 	Spellgear 	48 	26 	60.81%
512170 	507研究所 	48 	26 	60.81%
330270 	Warlocks vs Shadows 	172 	100 	60.79%
400240 	The Deer 	1,372 	842 	60.79%
116100 	Super Toy Cars 	195 	114 	60.78%
593620 	The Last Conflict 	92 	52 	60.78%
242530 	The Chaos Engine 	185 	108 	60.77%
381010 	Orion: A Sci-Fi Visual Novel 	41 	22 	60.77%
491260 	Take Thy Throne 	137 	79 	60.77%
560250 	Galaxy Girls 	41 	22 	60.77%
579840 	Bloody Trapland 2: Curiosity 	41 	22 	60.77%
276240 	My Vet Practice: In the Country 	11 	5 	60.76%
339250 	Winged Sakura: Endless Dream 	11 	5 	60.76%
352740 	Princess Battles 	11 	5 	60.76%
352790 	Futuridium EP Deluxe 	11 	5 	60.76%
358300 	Major Stryker 	11 	5 	60.76%
401870 	Winning Post 8 2016 	11 	5 	60.76%
432490 	ATOM GRRRL!! 	11 	5 	60.76%
523180 	Doritos VR Battle 	11 	5 	60.76%
549950 	Vaccine 	11 	5 	60.76%
557770 	Pawn 	11 	5 	60.76%
565980 	Evertree Inn 	11 	5 	60.76%
567480 	HEPH 	11 	5 	60.76%
574850 	Hardnoid 	53 	29 	60.76%
602200 	Dreamlike Worlds 	11 	5 	60.76%
619330 	Duck Hunting 	11 	5 	60.76%
714730 	Luvocious 	11 	5 	60.76%
717190 	Super Dungeon Master VX: Quest for the Firestaff 	11 	5 	60.76%
752020 	The Apartment 	11 	5 	60.76%
752700 	Abscond 	11 	5 	60.76%
775850 	Piwall 	11 	5 	60.76%
494320 	Wizrogue - Labyrinth of Wizardry 	75 	42 	60.75%
8080 	Kane & Lynch: Dead Men 	1,002 	613 	60.74%
16620 	Monster Trucks Nitro 	20 	10 	60.74%
477750 	Thirty Years' War 	20 	10 	60.74%
479040 	Metamorphic 	20 	10 	60.74%
592410 	Spacetours VR - Ep1 The Solar System 	20 	10 	60.74%
699940 	MEMETYPER 	20 	10 	60.74%
768300 	Zhulik.exe 	20 	10 	60.74%
8650 	RACE 07: Andy Priaulx Crowne Plaza Raceway 	34 	18 	60.73%
307980 	Cricket Captain 2014 	34 	18 	60.73%
33730 	18 Wheels of Steel: Extreme Trucker 	95 	54 	60.71%
276220 	My Best Friends - Cats & Dogs 	27 	14 	60.71%
378830 	The Princess' Heart 	27 	14 	60.71%
429490 	Resilience: Wave Survival 	100 	57 	60.71%
444880 	Death Stair 	120 	69 	60.71%
524030 	Machine Learning: Episode I 	27 	14 	60.71%
743370 	Soccer Manager 2018 	120 	69 	60.71%
318020 	Act of Aggression 	1,252 	771 	60.69%
208520 	Omerta - City of Gangsters 	964 	591 	60.68%
329440 	Sonic Lost World 	892 	546 	60.68%
526740 	hack_me 	1,213 	747 	60.67%
790650 	MARVEL END TIME ARENA 	133 	77 	60.67%
315940 	Top Hat 	39 	21 	60.65%
365480 	Ravenmark: Scourge of Estellion 	39 	21 	60.65%
407710 	The Grand Canyon VR Experience 	39 	21 	60.65%
433450 	INFERNO CLIMBER 	39 	21 	60.65%
511430 	CrossWorlds: Escape 	39 	21 	60.65%
329770 	4089: Ghost Within 	56 	31 	60.63%
280320 	Adventurer Manager 	322 	193 	60.61%
444690 	Outbreak: Pandemic Evolution 	61 	34 	60.61%
637670 	Secret of Mana 	721 	441 	60.61%
713650 	Sevgilim Olur musun ? 	244 	145 	60.61%
314560 	Kyn 	66 	37 	60.60%
485740 	Color Syndrome 	66 	37 	60.60%
32900 	Restaurant Empire II 	106 	61 	60.59%
261740 	Humans Must Answer 	32 	17 	60.59%
279560 	Dracula 4 and 5 - Special Steam Edition 	32 	17 	60.59%
336200 	Starlaxis Supernova Edition 	32 	17 	60.59%
346830 	FINAL FANTASY IV: THE AFTER YEARS 	144 	84 	60.59%
384120 	WonderCat Adventures 	32 	17 	60.59%
429390 	XenoShyft 	32 	17 	60.59%
457820 	Outrage 	71 	40 	60.59%
575460 	My Super Tower 2 	32 	17 	60.59%
605520 	Running Sausage 	76 	43 	60.58%
370190 	Ruzh Delta Z 	331 	199 	60.57%
337180 	Velocity 2X 	49 	27 	60.56%
296770 	Real Boxing™ 	636 	389 	60.55%
317760 	Always Sometimes Monsters Demo 	25 	13 	60.55%
321940 	Moorhuhn - Tiger and Chicken 	18 	9 	60.55%
397870 	Arcane Sorcery 	25 	13 	60.55%
403440 	Evil Hazard 	18 	9 	60.55%
422210 	Rise of Keepers 	18 	9 	60.55%
428250 	Mystery Castle: The Mirror's Secret 	18 	9 	60.55%
496400 	Renoir 	25 	13 	60.55%
496730 	Sorcerer King: Rivals 	119 	69 	60.55%
553800 	Lunar Stone: Origin of Blood 	25 	13 	60.55%
567750 	Gamer Career Tycoon 	18 	9 	60.55%
576730 	Spirit of Maya 	25 	13 	60.55%
680330 	Elium - Prison Escape 	18 	9 	60.55%
8370 	Strong Bad Episode 4: Dangeresque 3 	9 	4 	60.54%
42000 	Trino 	9 	4 	60.54%
263180 	Squirt's Adventure 	9 	4 	60.54%
321710 	Battle Of Europe 	9 	4 	60.54%
359670 	Vagrant Hearts 2 	9 	4 	60.54%
403490 	Lands of Hope Redemption 	9 	4 	60.54%
438660 	Jerry Rice & Nitus' Dog Football 	9 	4 	60.54%
496960 	Shoot Mania VR: Fun Zombies 	9 	4 	60.54%
497710 	Holobunnies: Pause Cafe 	9 	4 	60.54%
499900 	Pulse Shift 	9 	4 	60.54%
507270 	Lily´s Epic Quest 	9 	4 	60.54%
525540 	Six Feet Under 	9 	4 	60.54%
551320 	Lord Darydikilkil 	9 	4 	60.54%
591990 	Cosmic Awakening VR 	9 	4 	60.54%
611090 	Boofle's Home 	9 	4 	60.54%
627460 	THORNYWAY - The Game 	9 	4 	60.54%
647530 	Prime Arena 	54 	30 	60.54%
659560 	VITATIO 	9 	4 	60.54%
678780 	Slugs Destroyer 	9 	4 	60.54%
684940 	LOGistICAL: British Isles 	9 	4 	60.54%
689180 	Trivia Vault: 1980's Trivia 	9 	4 	60.54%
695810 	HORDE ATTACK 	9 	4 	60.54%
713950 	INWAY 	9 	4 	60.54%
719100 	Space Way 	9 	4 	60.54%
726570 	Heavy Destinies 	9 	4 	60.54%
727220 	Nightingale Downs 	9 	4 	60.54%
727320 	Operation Desert Road 	9 	4 	60.54%
760880 	PUKE SIMULATOR 	9 	4 	60.54%
771320 	Amazing Trivia 	9 	4 	60.54%
794410 	Aidsmoji: The Forbidden Fruit 	9 	4 	60.54%
348870 	Night Mysteries: The Amphora Prisoner 	59 	33 	60.52%
375900 	Trackmania Turbo 	670 	411 	60.52%
200190 	Sideway 	69 	39 	60.51%
345220 	Agent Awesome 	417 	253 	60.51%
427550 	Tibetan Quest: Beyond the World's End 	74 	42 	60.50%
554510 	The Golf Club 2™ 	236 	141 	60.49%
226120 	Weird Worlds: Return to Infinite Space 	307 	185 	60.48%
367600 	Skyshine's BEDLAM 	469 	286 	60.47%
412130 	Era of Majesty 	148 	87 	60.47%
370440 	No70: Eye of Basir 	125 	73 	60.46%
390200 	Queen's Quest: Tower of Darkness 	97 	56 	60.46%
330660 	Luna's Wandering Stars 	47 	26 	60.45%
348400 	BattleLore: Command 	47 	26 	60.45%
508740 	Wheels of Aurelia 	47 	26 	60.45%
353990 	Parvaneh: Legacy of the Light's Guardians 	30 	16 	60.44%
357840 	Zombie Camp: Last Survivor 	30 	16 	60.44%
409290 	Herding Dog 	30 	16 	60.44%
578260 	Fluffy 	30 	16 	60.44%
586060 	JET HERO 	30 	16 	60.44%
596560 	MARS VR(全球使命VR) 	30 	16 	60.44%
715690 	Putrefaction 2: Rumble in the hometown 	30 	16 	60.44%
696180 	Bullet Witch 	52 	29 	60.43%
395900 	Backgammon Blitz 	57 	32 	60.42%
461210 	Riding Out 	67 	38 	60.42%
222520 	Champions of Regnum 	506 	310 	60.41%
293860 	White Noise Online 	338 	205 	60.41%
444250 	Crown and Council 	445 	272 	60.40%
473470 	Purgatory 	113 	66 	60.38%
373870 	Sister’s Secrecy: Arcanum Bloodlines - Premium Edition 	23 	12 	60.37%
376410 	Acaratus 	23 	12 	60.37%
448110 	So Long Earth 	23 	12 	60.37%
449220 	A grande bagunça espacial - The big space mess 	605 	373 	60.37%
466730 	King's Guard TD 	191 	114 	60.37%
529500 	ALONE? - VR 	23 	12 	60.37%
48240 	Anno 2070 	5,351 	3,409 	60.36%
3260 	Safecracker: The Ultimate Puzzle Adventure 	252 	152 	60.35%
354180 	Bunker - The Underground Game 	40 	22 	60.35%
637410 	Disputed Space 	40 	22 	60.35%
440750 	Story of a Cube 	16 	8 	60.34%
464240 	Detective Hunt - Crownston City PD 	16 	8 	60.34%
491530 	Notruf 112 	582 	359 	60.34%
589730 	Tyd wag vir Niemand 	16 	8 	60.34%
598170 	Super 	16 	8 	60.34%
601170 	ZiL Truck RallyCross 	16 	8 	60.34%
674400 	Einar 	761 	472 	60.34%
732870 	Goro 2 	16 	8 	60.34%
736110 	Deep Sorrow 	16 	8 	60.34%
755600 	Christmas Race 	16 	8 	60.34%
784050 	Filthy Hands 	16 	8 	60.34%
791300 	Canek: Quest for Corn 	16 	8 	60.34%
12340 	Jack Keane 	45 	25 	60.33%
234490 	Rush Bros 	561 	346 	60.33%
340170 	FINAL FANTASY TYPE-0 HD 	1,376 	863 	60.33%
595550 	Mastema: Out of Hell 	45 	25 	60.33%
446590 	7 Mages 	55 	31 	60.32%
503240 	Hurricane 	55 	31 	60.32%
661090 	Tank Battle Mania 	60 	34 	60.32%
416450 	Emporea 	237 	143 	60.30%
551170 	Onmyoji 	253 	153 	60.30%
362350 	Boss Monster 	187 	112 	60.29%
42930 	Elven Legacy: Magic 	7 	3 	60.28%
367800 	Diamond Deeps 	7 	3 	60.28%
375430 	The Logomancer 	7 	3 	60.28%
375910 	Anno 2205 	1,734 	1,094 	60.28%
388140 	Strategic Command Classic: WWI 	7 	3 	60.28%
392730 	The Bizarre Creations of Keith the Magnificent 	7 	3 	60.28%
395640 	Velocity Stream 	7 	3 	60.28%
410330 	TurretCraft 	7 	3 	60.28%
410550 	Tank: The M1A1 Abrams Battle Tank Simulation 	7 	3 	60.28%
433570 	Side Quest 	7 	3 	60.28%
449330 	Grid Masters 	7 	3 	60.28%
451800 	End Of The Mine 	7 	3 	60.28%
460940 	Father´s Island 	28 	15 	60.28%
474810 	Dorke and Ymp 	7 	3 	60.28%
475520 	Holodaze 	7 	3 	60.28%
485220 	The Orb Chambers 	153 	91 	60.28%
508350 	Draconic Order VR 	7 	3 	60.28%
513140 	OCCHIO 	7 	3 	60.28%
521420 	Bunka no Kenkyu - Revival of Queen Leyak - 	7 	3 	60.28%
538990 	SugarMill 	28 	15 	60.28%
545720 	Nother 	7 	3 	60.28%
550520 	B. Braun Future Operating Room 	7 	3 	60.28%
553050 	Welcome Home, Love 	7 	3 	60.28%
555170 	OneManVurgeR 	7 	3 	60.28%
564720 	Werther Quest 	7 	3 	60.28%
566350 	Quizality 	7 	3 	60.28%
576670 	Sky Is Arrows 	7 	3 	60.28%
583530 	Aquila Bird Flight Simulator 	7 	3 	60.28%
589110 	Constricted VR 	7 	3 	60.28%
603090 	Dream Stone 	7 	3 	60.28%
609100 	Gold Rush! 2 	7 	3 	60.28%
613040 	A Lost Room 	7 	3 	60.28%
613850 	Radiant Crusade 	7 	3 	60.28%
633580 	Neighbourhood Necromancer 	7 	3 	60.28%
654920 	SQR🔲 2 	7 	3 	60.28%
656560 	Castaway Home Designer 	7 	3 	60.28%
694070 	BadLands RoadTrip 	7 	3 	60.28%
696510 	Hero of Light VR 	7 	3 	60.28%
700750 	The Battle Of Mahjong 	7 	3 	60.28%
711970 	GALACTIC FIELD 	7 	3 	60.28%
754330 	NOGIBATOR 	7 	3 	60.28%
765460 	Atoms 	7 	3 	60.28%
772600 	Fisherones 	7 	3 	60.28%
798570 	Delirium: Bad Trip Edition 	7 	3 	60.28%
800580 	Highway Wars 	7 	3 	60.28%
802900 	Hollow Steps 	7 	3 	60.28%
823360 	Sloppy Goat 	7 	3 	60.28%
839260 	Russian AYE Horror 	7 	3 	60.28%
372490 	GROOVY 	73 	42 	60.26%
300220 	Victim of Xen 	262 	159 	60.25%
6840 	Commandos 3: Destination Berlin 	375 	230 	60.24%
416760 	Pay2Win: The Tricks Exposed 	68 	39 	60.24%
501920 	Totem 	68 	39 	60.24%
46750 	Dark Fall: Lost Souls 	104 	61 	60.23%
334280 	Lost Sea 	33 	18 	60.23%
454570 	I Am Caligula 	33 	18 	60.23%
462700 	Cricket Captain 2016 	33 	18 	60.23%
574440 	Ripple Effect 	33 	18 	60.23%
672860 	StellarHub 	63 	36 	60.23%
108210 	Memoir '44 Online 	167 	100 	60.22%
380580 	SpaceCorn 	252 	153 	60.22%
349450 	Dark Forester 	38 	21 	60.21%
501860 	Slayer Shock 	38 	21 	60.21%
710270 	Goro 	38 	21 	60.21%
109700 	Achron 	53 	30 	60.20%
249650 	Blackguards 	1,505 	951 	60.20%
321370 	Sign Motion 	53 	30 	60.20%
386870 	Playing History 2 - Slave Trade 	53 	30 	60.20%
423650 	Summer Fling 	43 	24 	60.20%
576940 	Hunt For Gods 	48 	27 	60.20%
260650 	Cold War 	107 	63 	60.19%
9850 	Codename: Panzers - Cold War 	71 	41 	60.17%
378700 	Neptune Flux 	21 	11 	60.17%
388680 	Unfinished - An Artist's Lament 	21 	11 	60.17%
449520 	Rush for gold: California 	21 	11 	60.17%
455340 	Warhammer 40,000: Armageddon - Da Orks 	21 	11 	60.17%
463520 	Pristine world 	71 	41 	60.17%
495960 	The Secret Monster Society 	21 	11 	60.17%
505080 	Gakuen Club 	21 	11 	60.17%
661080 	WarMages 	21 	11 	60.17%
664320 	Holy Potatoes! What the Hell?! 	21 	11 	60.17%
226720 	Lost Planet 3 	1,476 	935 	60.14%
562010 	Tanki Online 	915 	575 	60.14%
302190 	Amerzone: The Explorer's Legacy 	79 	46 	60.12%
373480 	1993 Space Machine 	92 	54 	60.12%
214190 	Minimum 	2,637 	1,686 	60.11%
307770 	Wildlife Park 2 - Horses 	26 	14 	60.10%
344500 	Three Fourths Home: Extended Edition 	100 	59 	60.10%
397720 	Romance of the Three Kingdoms Maker 	74 	43 	60.10%
562640 	Introvert Quest 	26 	14 	60.10%
300360 	Evil Pumpkin: The Lost Halloween 	51 	29 	60.09%
359450 	In Space We Brawl 	14 	7 	60.09%
399420 	The Prism 	14 	7 	60.09%
448670 	Pinball HD Collection 	14 	7 	60.09%
467430 	Farming 6-in-1 bundle 	14 	7 	60.09%
521830 	H.I.S.T.O.R.Y T.O.R.C.H.K.A 	14 	7 	60.09%
533890 	ReBoot 	14 	7 	60.09%
589220 	UAYEB 	14 	7 	60.09%
623920 	Chicago 1930 	14 	7 	60.09%
749870 	MyTD 	14 	7 	60.09%
372000 	Tree of Savior (English Ver.) 	8,710 	5,647 	60.07%
459310 	The Hero Project: Redemption Season 	69 	40 	60.07%
401330 	Akuatica 	31 	17 	60.06%
409490 	Rogue Harvest 	41 	23 	60.06%
462530 	8i 	36 	20 	60.06%
682910 	No Lights 	41 	23 	60.06%
729530 	Legends of Talia: Arcadia 	36 	20 	60.06%
731590 	Midnight Ultra 	31 	17 	60.06%
570420 	X Rebirth VR Edition 	90 	53 	60.04%
385220 	Pulut Adventure 	59 	34 	60.02%
267060 	Gravity Badgers 	262 	161 	60.01%
209690 	Fieldrunners 	122 	73 	60.00%
281430 	Clans 	72 	42 	60.00%
